Name,ContentEn,ContentFr,ContentNl,FAQ,Format,Language,Roles,Tags,TitleEn,TitleFr,TitleNl,UniekeId
sim-faq-13-helft-km,Yes — analysis of 883 cars shows that on average about 50% of all kilometres driven are driven by neighbours.,Oui — l’analyse de 883 voitures montre qu’en moyenne environ 50 % de tous les km parcourus le sont par des voisins.,Ja — uit analyse van 883 auto's blijkt dat gemiddeld ~50% van alle gereden km door buurtbewoners wordt gereden.,Yes,text,,"public, user",simulation_step_3,Is it true that half of all km are shared?,Est-il vrai que la moitié des km sont partagées ?,Klopt het dat de helft van alle km gedeeld is?,
sim-faq-14-infosessie,"The owners’ info session explains how Dégage works in practice: bookings, key handover, billing, and what you can expect as an owner.","La séance d’information propriétaires explique comment Dégage fonctionne en pratique : réservations, gestion des clés, facturation, et ce à quoi vous pouvez vous attendre en tant que propriétaire.","De eigenaars-infosessie legt uit hoe Dégage werkt in de praktijk: reserveringen, sleutelbeheer, afrekening, en wat je kunt verwachten als eigenaar.",Yes,text,,"public, user",simulation_step_4,What happens during the info session?,Que se passe-t-il pendant la séance d’information ?,Wat gebeurt er tijdens de infosessie?,
sim-faq-15-documenten,"Vehicle registration certificate, proof of registration and a copy of your ID card. Dégage will contact you with the full list.","Certificat d’immatriculation, preuve d’enregistrement et copie de votre carte d’identité. Dégage vous contactera avec la liste complète.","Kentekenbewijs, bewijs van inschrijving en een kopie van je identiteitskaart. Dégage contacteert je met de volledige lijst.",Yes,text,,"public, user",simulation_step_4,Which documents do I need?,De quels documents ai-je besoin ?,Welke documenten heb ik nodig?,
sim-faq-16-instap,On average 2 to 4 weeks between simulation and activation.,En moyenne 2 à 4 semaines entre la simulation et l’activation.,Gemiddeld 2 tot 4 weken tussen simulatie en activatie.,Yes,text,,"public, user",simulation_step_4,How long does onboarding take?,Combien de temps dure le processus d’intégration ?,Hoe lang duurt het instapproces?,
faq-40-15-tips-aan-eigenaars-om-reservaties-vlot-te-beheren,"Does your agenda sometimes drift in all directions? Do you use your car irregularly? These tips can help you manage your car smoothly:

  Reserve your own car as soon as you know you will need it.

  Describe your preferences sufficiently in the car sheet. Don't want to take the car to the container park? Write this in your sheet.

  For recurring activities, there is a button on the welcome screen of degapp (browser version). This way you can make a recurring reservation.

  Don't know where you'll be in two months? In Degapp you can set the time until future reservations.

  Did you know that you will be traveling without a car in a few months? Open your car.

  Easter holidays are coming, but your planning has not yet been made? Block the entire period, and release it when you have more insight into your own car use.

  Actually, you can't be without your car for long? In Degapp you can set a maximum duration of a reservation.

  Approve requested reservations quickly (within 48 hours). This way, the borrower can quickly relax and you can maintain an overview in a timely manner

  Don't like last-minute requests? You can set the minimum duration, up to a maximum of 48 hours.

  Oops! I need a car, but someone already reserved mine. No problem, Dégage has a whole fleet available. As an owner you can also use all other cars. Canceling approved reservations is not possible, because this would cause difficulties for the borrower.

  Difficult to always schedule a key appointment? A key safe can be a solution and can be included in the car costs. Or maybe you can leave a spare key with the retired, chatty neighbor? Read here what we think about key safes.

As a car owner you are sometimes confronted with unforeseen circumstances. 

  These are super hectic times. You don't know where your head is. Requests and appointments for your car are just that little bit too much. Then reserve your car for yourself for a while. This way you won't be overwhelmed by requests to which you cannot give a positive answer. In this way, many refusals and therefore disappointments are avoided. If your car will not be available for more than 3 months, please let Dégage know.

  Is your car still readily available, but are you unable to track it yourself for a while? Maybe you could consider a car sitter? The car sitter can temporarily take care of the requests.

  Is your car unavailable due to maintenance or repairs? Then block your car while it is being repaired. Was your car already reserved for that period? Notify the borrowers or request help via info@degage.be

  Are you experiencing problems with one specific borrower? Report this to Dégage, instead of systematically continuing to refuse this person. This way we can enter into dialogue and find a solutionNice tips, but how can I get started with this in degapp? We occasionally organize information sessions for owners only. You will learn how to tailor degapp to your needs and it is a forum to post all your ideas and questions regarding degapp. We communicate the data in a timely manner via degapp and our newsletter or ask for it via info@degage.be.","Votre agenda dérive parfois dans tous les sens ? Utilisez-vous votre voiture de manière irrégulière ? Ces conseils peuvent vous aider à gérer votre voiture en douceur :

  Réservez votre propre voiture dès que vous savez que vous en aurez besoin.

  Décrivez suffisamment vos préférences dans la fiche de la voiture. Vous ne voulez pas emmener la voiture au parc à conteneurs ? Écrivez ceci sur votre feuille.

  Pour les activités récurrentes, il y a un bouton sur l'écran d'accueil de degapp (version navigateur). De cette façon, vous pouvez faire une réservation récurrente.

  Vous ne savez pas où vous serez dans deux mois ? Dans Degapp, vous pouvez régler l'heure jusqu'aux futures réservations.

  Saviez-vous que vous voyagerez sans voiture dans quelques mois ? Ouvrez votre voiture.

  Les vacances de Pâques approchent mais votre planning n'est pas encore fait ? Bloquez toute la période et libérez-la lorsque vous aurez une meilleure idée de votre propre utilisation de la voiture.

  En fait, vous ne pouvez pas rester longtemps sans votre voiture ? Dans Degapp, vous pouvez définir une durée maximale d'une réservation.

  Approuvez rapidement les réservations demandées (sous 48 heures). De cette façon, l'emprunteur peut se détendre rapidement et vous gardez une vue d'ensemble en temps opportun.

  Vous n'aimez pas les demandes de dernière minute ? Vous pouvez définir la durée minimale, jusqu'à un maximum de 48 heures.

  Oups ! J'ai besoin d'une voiture, mais quelqu'un a déjà réservé la mienne. Pas de problème, Dégage dispose de toute une flotte. En tant que propriétaire, vous pouvez également utiliser toutes les autres voitures. L'annulation des réservations approuvées n'est pas possible, car cela entraînerait des difficultés pour l'emprunteur.

  Difficile de toujours planifier un rendez-vous clé ? Un coffre-fort à clés peut être une solution et peut être inclus dans les frais de voiture. Ou peut-être pouvez-vous laisser une clé de rechange au voisin retraité et bavard ? Lisez ici ce que nous pensons des coffres-forts à clés.

En tant que propriétaire d'une voiture, vous êtes parfois confronté à des circonstances imprévues. 

  Ce sont des moments très mouvementés. Vous ne savez pas où est votre tête. Les demandes et les rendez-vous pour votre voiture sont un peu trop nombreux. Alors réservez votre voiture pour vous pendant un moment. De cette façon, vous ne serez pas submergé de demandes auxquelles vous ne pourrez pas répondre positivement. De cette manière, de nombreux refus et donc déceptions sont évités. Si votre voiture n'est pas disponible pendant plus de 3 mois, merci d'en informer Dégage.

  Votre voiture est toujours disponible, mais vous ne parvenez pas à la suivre vous-même pendant un certain temps ? Peut-être pourriez-vous envisager de faire appel à un gardien de voiture ? Le car sitter peut temporairement s'occuper des demandes.

  Votre voiture est indisponible pour cause d'entretien ou de réparation ? Bloquez ensuite votre voiture pendant sa réparation. Votre voiture était-elle déjà réservée pour cette période ? Informer les emprunteurs ou demander de l'aide via info@degage.be

  Rencontrez-vous des problèmes avec un emprunteur en particulier ? Signalez-le à Dégage, au lieu de continuer systématiquement à refuser cette personne. De cette façon, nous pouvons entrer en dialogue et trouver une solutionBons conseils, mais comment puis-je commencer avec cela dans degapp ? Nous organisons occasionnellement des séances d'information réservées aux propriétaires. Vous apprendrez comment adapter degapp à vos besoins et c'est un forum pour publier toutes vos idées et questions concernant degapp. Nous communiquons les données en temps opportun via degapp et notre newsletter ou les demandons via info@degage.be.","Schiet jouw agenda soms ook alle kanten uit? Gebruik je je auto onregelmatig? Deze tips kunnen helpen om jouw auto vlot te beheren:

  Reserveer je eigen auto zodra je weet dat je hem nodig zal hebben.

  Omschrijf je voorkeuren voldoende in de autofiche. Wil je de auto niet naar het containerpark? Schrijf dit in je fiche.

  Voor terugkerende activiteiten is er een knop op het welkomstscherm van degapp (browserversie). Zo kun je een terugkerende reservatie maken.

  Weet je niet waar jij uithangt over twee maand? In Degapp kan je de tijd tot toekomstige reservaties instellen.

  Weet je juist wel dat je binnen enkele maanden zonder auto op reis gaat? Stel je auto open.

  Paasvakantie komt eraan, maar jouw planning is nog niet gemaakt? Blokkeer de hele periode, en geef vrij wanneer je meer zicht hebt op je eigen autogebruik.

  Eigenlijk kan je je auto niet lang missen? In Degapp kan je een maximale duurtijd van een reservatie instellen.

  Keur aangevraagde reservaties snel goed (binnen 48 uur). Zo is de lener snel gerust, en behoud jij tijdig het overzicht

  Hou je niet van last-minute aanvragen? Je kan de minimale duur instellen, tot een maximum van 48 uur.

  Oeps! Ik heb een auto nodig, maar iemand reserveerde de mijne al. Geen probleem, Dégage heeft een hele vloot ter beschikking. Als eigenaar kan je alle andere auto’s ook gebruiken. Goedgekeurde reservaties annuleren kan niet, omdat je daarmee de ontlener in moeilijkheden brengt.

  Moeilijk om steeds een sleutelafspraak te plannen? Een sleutelkluisje kan een oplossing zijn en kan ingebracht worden in de autokosten. Of misschien kan je een reservesleutel bij de gepensioneerde babbelgrage buurvrouw achterlaten? Lees hier hoe wij denken over sleutelkluisjes.

Als auto-eigenaar word je soms geconfronteerd met onvoorziene omstandigheden. 

  Het zijn superhectische tijden. Je weet niet waar je hoofd staat. Aanvragen en afspraken voor je wagen zijn net dat tikkeltje te veel. Zet je auto dan eventjes voor een tijdje gereserveerd voor jezelf. Zo word je niet overstelpt door aanvragen waar je geen positief antwoord op kan geven. Zo worden heel wat weigeringen en bijgevolg teleurstellingen vermeden. Indien je auto voor langer dan 3 maanden niet beschikbaar zal zijn, geef dat wel even een seintje aan Dégage.

  Is je auto echter nog vlot beschikbaar, maar kan je het zelf voor een tijd niet opvolgen? Misschien kan je een autositter overwegen? De autositter kan de aanvragen tijdelijk voor zijn/haar rekening nemen.

  Is je auto niet beschikbaar wegens onderhoud of herstelling? Blokkeer dan je auto zolang hij in herstelling zit. Was je auto al gereserveerd voor die periode? Verwittig de ontleners of vraag hierbij hulp via info@degage.be

  Ondervind je problemen met één specifieke ontlener? Meld dit bij Dégage, in plaats van systematisch deze persoon te blijven weigeren. Zo kunnen we in dialoog gaan en een oplossing zoeken

Leuke tips, maar hoe kan ik hiermee aan de slag in degapp? We organiseren af en toe infosessies enkel voor eigenaars. Je leert er hoe je degapp op jouw maat kunt instellen en het is een forum om al jouw ideeën en vragen m.b.t. degapp af te vuren. We communiceren de data tijdig via degapp en onze nieuwsbrief of vraag ernaar via info@degage.be.",Yes,text,,public,,15 tips for owners to manage reservations smoothly,15 conseils aux propriétaires pour gérer les réservations en douceur,15 tips aan eigenaars om reservaties vlot te beheren,
faq-9-mag-ik-als-autoeigenaar-reservaties-weigeren,"The basic agreement is to reserve your own rides (or times when you do not want to lend your car): in this way your car is not available to borrowers in Degapp and cannot be reserved. This way no one is left disappointed. 

Refusal is possible under certain conditions (see special reservations), but we really ask that you limit this. Dégage runs on the fact that “free cars” are in principle available in the system. We also ask that you respond to requests as quickly as possible. You will have 48 hours to do this. Please know that the borrower can only reserve one car for a certain period and that he will wait for your response. If they refuse, they must apply again for another car. So do not make this reservation process unnecessarily long.

Special reservations that the borrower makes in mutual consultation (or that you can possibly refuse):

  last minute (reservations in the distant future

  longer ride (3 days or more)

  learn to drive a car (L)

  container park

  use of tow bar

  abroad

  systematic use

  transport animals

Would you rather not accept an application for the above or other reasons? Then clearly explain to the borrower why you refuse. If you do not want to accept special reservations, be sure to check [our tips to manage your reservations smoothly] so that refusals become the exception (https://degapp.be/faq/search?id=40)!","L'accord de base est de réserver vos propres trajets (ou les moments où vous ne souhaitez pas prêter votre voiture) : de cette manière, votre voiture n'est pas disponible pour les emprunteurs à Degapp et ne peut pas être réservée. De cette façon, personne n’est déçu. 

Un refus est possible sous certaines conditions (voir réserves particulières), mais nous vous demandons vivement de le limiter. Dégage part du principe que des « voitures gratuites » sont en principe disponibles dans le système. Nous vous demandons également de répondre aux demandes le plus rapidement possible. Vous disposerez de 48 heures pour le faire. Sachez que l'emprunteur ne peut réserver qu'une seule voiture pour une certaine période et qu'il attendra votre réponse. S'ils refusent, ils doivent demander à nouveau une autre voiture. Ne prolongez donc pas inutilement ce processus de réservation.

Réserves particulières que l'emprunteur formule en concertation (ou que vous pouvez éventuellement refuser) :

  dernière minute (réservations dans un futur lointain

  trajet plus long (3 jours ou plus)

  learn to drive a car (L)

  parc à conteneurs

  use of tow bar

  à l'étranger

  systematic use

  transport animals

Préféreriez-vous ne pas accepter une candidature pour les raisons ci-dessus ou pour d’autres raisons ? Expliquez ensuite clairement à l’emprunteur pourquoi vous refusez. Si vous ne souhaitez pas accepter de réservations particulières, pensez à consulter [nos conseils pour gérer vos réservations en douceur] afin que les refus deviennent l'exception (https://degapp.be/faq/search?id=40) !","De basisafspraak is om je eigen ritten (of momenten dat je je wagen niet wil uitlenen) zelf te reserveren: op die manier is je auto niet beschikbaar voor ontleners in Degapp en kan hij niet worden gereserveerd. Op die manier blijft niemand ontgoocheld achter. 

Weigeren kan onder bepaalde voorwaarden (zie bijzondere reservaties), maar we vragen echt om dit te beperken. Dégage draait op het feit dat “vrije auto’s” in het systeem in principe beschikbaar zijn. Ook vragen we zo vlug mogelijk te reageren op de aanvragen. Je krijgt hiervoor 48 uur de tijd. Weet dat de ontlener slechts één auto kan reserveren voor een bepaalde periode en dat hij wacht op jouw reactie. Bij weigeren moet die opnieuw een aanvraag doen bij een andere auto. Maak dit reservatieproces dus niet onnodig lang.

Bijzondere reservaties die de ontlener in onderling overleg doet (of die je eventueel kan weigeren):

  last minute (reservaties in de verre toekomst

  langere rit (3 dagen of meer)

  leren auto rijden (L)

  containerpark

  gebruik van trekhaak

  buitenland

  systematisch gebruik

  dieren vervoeren

Aanvaard je om bovenstaande of andere reden een aanvraag liever niet? Beargumenteer dan duidelijk naar de ontlener toe waarom je weigert. Wil je geen bijzondere reservaties aanvaarden, check zeker [onze tips om je reservaties vlot te beheren] zodat weigeringen de uitzondering worden (https://degapp.be/faq/search?id=40)!",Yes,text,,public,,"As a car owner, can I refuse reservations?","En tant que propriétaire d'une voiture, puis-je refuser des réservations ?",Mag ik als autoeigenaar reservaties weigeren?,
faq-13-moet-ik-mijn-eigen-ritten-reserveren,"Yes. This will make your car unavailable to borrowers in Degapp. Booking your own rides ensures that you do not cause unnecessary, fruitless waiting time for borrowers who may count on a free car in Degapp for an important trip. This way you also avoid misunderstandings about the entered mileage during settlement.","Oui. Cela rendra votre voiture indisponible pour les emprunteurs à Degapp. En réservant vos propres trajets, vous garantissez de ne pas causer de temps d'attente inutile et inutile aux emprunteurs qui peuvent compter sur une voiture gratuite à Degapp pour un voyage important. De cette façon, vous évitez également les malentendus sur le kilométrage saisi lors du règlement.","Ja. Op die manier wordt je auto onbeschikbaar voor ontleners in Degapp. Je eigen ritten reserveren zorgt ervoor dat je geen onnodige, vruchteloze wachttijd veroorzaakt bij ontleners die misschien rekenen op een vrije wagen in Degapp voor een belangrijke verplaatsing. Op die manier vermijd je ook dat er bij de afrekening misverstanden ontstaan over de ingevulde kilometerstanden.",Yes,text,,public,,Do I have to book my own rides?,Dois-je réserver mes propres courses ?,Moet ik mijn eigen ritten reserveren?,
faq-27-hoe-regel-ik-de-sleutel-nadat-mijn-reservatie-is-goe,"Do not assume that the owner will be home at the time your reservation starts. The basic agreement is that the borrower arranges the key appointment himself outside the reservation system (vianaamauto@degage.be or telephone). You do this at least 48 hours before the start of the reservation. You can read how the owner prefers to be contacted in his car description. Sometimes the owner immediately says via the comment box when approving whether he will be home at the starting time or not. If he does not do so, the borrower is expected to take action. For last-minute reservations (less than 2 days in advance), it is best to call the owner.","Ne présumez pas que le propriétaire sera chez lui au moment du début de votre réservation. L'accord de base est que l'emprunteur fixe lui-même le rendez-vous clé en dehors du système de réservation (vianaamauto@degage.be ou téléphone). Vous le faites au moins 48 heures avant le début de la réservation. Vous pouvez lire comment le propriétaire préfère être contacté dans la description de sa voiture. Parfois, le propriétaire indique immédiatement via la zone de commentaire lorsqu'il approuve s'il sera à la maison à l'heure de départ ou non. S’il ne le fait pas, l’emprunteur est censé prendre des mesures. Pour les réservations de dernière minute (moins de 2 jours à l'avance), il est préférable d'appeler le propriétaire.","Ga er niet vanuit dat de eigenaar thuis is op het uur dat jouw reservatie start. Basisafspraak is dat de ontlener zelf buiten het reservatiesysteem om (via naamauto@degage.be of telefoon) de sleutelafspraak regelt. Dit doe je minstens 48 uur voor het begin van de reservatie. Hoe de eigenaar liefst gecontacteerd wordt, lees je in zijn autobeschrijving. Soms zegt de eigenaar bij een goedkeuring via het commentaarvakje meteen of hij thuis is op het beginuur of niet. Doet hij dat niet, dan wordt van de ontlener verwacht dat hij in actie schiet. Bij last-minute reserveringen (minder dan 2 dagen op voorhand) bel je best de eigenaar op.",Yes,text,,public,,How do I arrange the key after my reservation has been approved?,Comment puis-je obtenir la clé une fois ma réservation approuvée ?,Hoe regel ik de sleutel nadat mijn reservatie is goedgekeurd?,
faq-50-achterstallige-betaling-betaald-wanneer-kan-ik-weer-,"If you included the correctly structured message with your payment, the payment will be processed automatically and your account will be released again. Please note, payments are processed (automatically) once per working day. And depending on the bank you made your deposit from, a payment can take 1-3 business days to arrive. So you may have to wait a few days before your account is released again. This process cannot be accelerated, not even by sending proof of payment by email. If you have any other questions regarding payments, please contact us at info@degage.be.","Si vous avez inclus le message correctement structuré avec votre paiement, le paiement sera traité automatiquement et votre compte sera à nouveau libéré. Veuillez noter que les paiements sont traités (automatiquement) une fois par jour ouvrable. Et selon la banque auprès de laquelle vous avez effectué votre dépôt, un paiement peut prendre 1 à 3 jours ouvrables pour arriver. Vous devrez donc peut-être attendre quelques jours avant que votre compte soit à nouveau libéré. Ce processus ne peut pas être accéléré, même en envoyant une preuve de paiement par courrier électronique. Si vous avez d'autres questions concernant les paiements, veuillez nous contacter à info@degage.be.","Als je de juist gestructureerde mededeling overnam bij je betaling, zal de betaling automatisch verwerkt worden en zal je account weer vrijgegeven worden. Opgepast, betalingen worden één keer per werkdag (automatisch) verwerkt. En afhankelijk van de bank waarvan jij je storting deed, kan een betaling 1-3 werkdagen onderweg zijn. Dus het kan dat je enkele dagen moet wachten vooraleer je account weer wordt vrijgegeven. Dit proces kan NIET versneld worden, ook niet door het sturen van een betalingsbewijs via mail. Heb je toch een andere vraag in verband met betalingen, contacteer ons dan op info@degage.be.",Yes,text,,public,,Overdue payment paid: when can I reserve cars again?,Paiement en souffrance : quand puis-je réserver à nouveau des voitures ?,Achterstallige betaling betaald: wanneer kan ik weer wagens reserveren?,
faq-53-hoe-wordt-het-bedrag-van-de-omnium-verzekering-bepaa,"At Dégage we work with a compensation fund so that every car/owner/user can receive comprehensive insurance. We work with a solidarity principle. 

Logical principle: More expensive cars have a greater value that must be covered in the event of damage. That is a greater risk for the non-profit organization. Residual value in particular plays a role here, age less so. So even older cars with a high residual value require some risk for Dégage (and the owner). Cheaper cars require less risk. The higher the risk that the non-profit organization bears, the greater the personal contribution of the owner, who is ultimately also the risk bearer.

Each owner contributes to the compensation fund for comprehensive guarantees. The advantage for owners with cheaper cars is that they effectively receive full comprehensive insurance through Dégage, while this is no longer available on the market for cars under 5 years old.

The more cars that take out comprehensive insurance with Dégage itself instead of Ethias, the better, because Dégage can charge a fairer rate. For example, the price of Ethias' comprehensive insurance (as with any other external insurer) will also be based on age, engine power, claims history, bonuses, ... while Dégage only takes the residual value into account. That's a lot more solidarity. The fact that we as an organization are obliged to insure cars above 10,000 euros with Ethias and cover the rest internally is a decision to ensure that the risk is spread as well as possible and that we can remain as financially independent as possible. Owners under 10,000 euros also pay comprehensively, but to the Dégage compensation fund instead of Ethias. 

There is no hard limit. Every owner notices when paying for the insurance that it decreases slightly every year, as the residual value also decreases. If the residual value of the car drops below 10,000 euros, you will not suddenly pay much less, but you will notice a drop in your settlement.","Chez Dégage, nous travaillons avec un fonds d'indemnisation afin que chaque voiture/propriétaire/utilisateur puisse bénéficier d'une assurance tous risques. Nous travaillons selon un principe de solidarité. 

Principe logique : les voitures plus chères ont une plus grande valeur qui doit être couverte en cas de dommage. Cela représente un plus grand risque pour l’organisation à but non lucratif. C'est surtout la valeur résiduelle qui joue ici un rôle, l'âge dans une moindre mesure. Ainsi, même les voitures plus anciennes avec une valeur résiduelle élevée comportent certains risques pour Dégage (et pour le propriétaire). Les voitures moins chères nécessitent moins de risques. Plus le risque supporté par l'organisation à but non lucratif est élevé, plus la contribution personnelle du propriétaire, qui est en fin de compte aussi le porteur du risque, est importante.

Chaque propriétaire cotise au fonds de compensation pour des garanties complètes. L'avantage pour les propriétaires de voitures moins chères est qu'ils bénéficient effectivement d'une assurance tous risques via Dégage, alors qu'elle n'est plus disponible sur le marché pour les voitures de moins de 5 ans.

Plus il y a de voitures qui souscrivent une assurance tous risques auprès de Dégage lui-même au lieu d'Ethias, mieux c'est, car Dégage peut facturer un tarif plus juste. Par exemple, le prix de l'assurance tous risques d'Ethias (comme chez tout autre assureur externe) sera également fonction de l'âge, de la puissance du moteur, de l'historique des sinistres, des primes,... tandis que Dégage ne prend en compte que la valeur résiduelle. C'est beaucoup plus de solidarité. Le fait que nous, en tant qu'organisation, soyons obligés d'assurer les voitures d'une valeur supérieure à 10 000 euros auprès d'Ethias et de couvrir le reste en interne est une décision visant à garantir que le risque soit réparti au mieux et que nous puissions rester aussi indépendants financièrement que possible. Les propriétaires de moins de 10 000 euros paient également intégralement, mais à la caisse d'indemnisation Dégage au lieu d'Ethias. 

Il n’y a pas de limite stricte. Chaque propriétaire remarque, lors du paiement de l'assurance, que celle-ci diminue légèrement chaque année, car la valeur résiduelle diminue également. Si la valeur résiduelle de la voiture descend en dessous de 10 000 euros, vous ne paierez pas soudainement beaucoup moins, mais vous constaterez une baisse de votre règlement.","Bij Dégage werken we met een schadefonds waardoor elke auto/eigenaar/gebruiker de waarborgen van een omnium kan krijgen. Hierbij werken we met een solidariteitsprincipe. 

Logisch principe: Duurdere auto's hebben een grotere waarde die gedekt moet worden bij schade. Dat is een groter risico voor de vzw. Vooral de restwaarde speelt hier een rol, de leeftijd minder. Dus ook oudere auto's met een nog hoge restwaarde vraagt wel wat risico voor Dégage (en de eigenaar). Goedkopere auto's vragen minder risico. Hoe hoger het risico is dat de vzw draagt, hoe groter dus de eigen bijdrage van de eigenaar, die uiteindelijk ook de risicodrager is.

Elke eigenaar legt bij in het schadefonds voor omnium waarborgen. Voordeel voor eigenaars met goedkopere wagens is dat ze effectief de waarborgen van een full omnium krijgen via Dégage, terwijl op de markt dit niet meer verkrijgbaar is voor wagens onder de 5 jaar.

Hoe meer auto's een omnium aangaan bij Dégage zelf i.p.v. Ethias hoe beter, omdat Dégage een eerlijker tarief kan hanteren. Zo zal de prijs van de omnium van Ethias (zoals bij elke andere externe verzekeraar) ook gebaseerd zijn op leeftijd, motorvermogen, schadeverleden, bonussen, ... terwijl Dégage enkel rekening houdt met de restwaarde. Dat is een stuk solidairder. Dat wij als organisatie verplichten om wagens boven 10.000 euro bij Ethias te verzekeren en de rest intern dekken, is een beslissing om ervoor te zorgen dat het risico zo goed mogelijk gespreid is en we zo financieel onafhankelijk mogelijk kunnen blijven. Eigenaars onder die 10.000 euro, betalen dus ook omnium maar dan aan het schadefonds van Dégage i.p.v. Ethias. 

Er is geen harde grens. Elke eigenaar merkt bij de afrekening van de verzekering dat die elk jaar wat zakt, gezien de restwaarde ook zakt. Als de restwaarde van de auto onder de 10.000 euro zakt ga je niet plots veel minder betalen, maar je gaat wel een sprongetje naar beneden merken in je afrekening.",Yes,text,,public,,How is the amount of the (comprehensive) insurance determined for me as the owner?,Comment le montant de l'assurance (cassive) est-il déterminé pour moi en tant que propriétaire ?,Hoe wordt het bedrag van de (omnium)verzekering bepaald voor mij als eigenaar?,
